Country Name,Short Name,year,Record,Built-up Land,Carbon,Cropland,Fishing Grounds,Forest Products,Grazing Land,Total,Data Quality Score,isoa2
Brazil,Brazil,1973,BiocapPerCap,0.0451798961770324,0,0.531477132316926,0.339915822074901,14.0295763008215,1.60237024979311,16.5485194011835,3A,BR
Brazil,Brazil,1973,EFConsPerCap,0.0451798961770324,0.547434708417546,0.444740296847245,0.039732624150345,0.538016303904542,0.950650195879435,2.56575402537615,3A,BR
Brazil,Brazil,1974,BiocapPerCap,0.0496045703053109,0,0.58694638702466,0.332980654491491,13.632587805622,1.59212438908025,16.1942438065237,3A,BR
Brazil,Brazil,1974,EFConsPerCap,0.0496045703053109,0.595648388359734,0.499955136180203,0.035512880389871,0.547696488882739,1.02363807589281,2.75205554001067,3A,BR
Brazil,Brazil,1975,BiocapPerCap,0.0463532942865589,0,0.551253982646885,0.324938585761922,13.2642103423287,1.57556680921531,15.7623230142394,3A,BR
Brazil,Brazil,1975,EFConsPerCap,0.0463532942865589,0.574870611861692,0.448889932710081,0.0344414851168104,0.571208618883097,1.02877866334379,2.70454260620203,3A,BR
Brazil,Brazil,1976,BiocapPerCap,0.0400200983930839,0,0.567881003017208,0.317045505661077,12.8365146422133,1.55361871984987,15.3150799691345,3A,BR
Brazil,Brazil,1976,EFConsPerCap,0.0400200983930839,0.61678785395527,0.443994085650076,0.0362486162957026,0.580248885478218,1.09227533828831,2.80957487806067,3A,BR
Brazil,Brazil,1977,BiocapPerCap,0.0408527219529288,0,0.580230072415517,0.311028364050185,12.4727553314256,1.54014708828184,14.9450135781261,3A,BR
Brazil,Brazil,1977,EFConsPerCap,0.0408527219529288,0.616043581297863,0.481581854748777,0.0366982874507756,0.593423183160164,1.12410081155149,2.89270044016199,3A,BR
Brazil,Brazil,1978,BiocapPerCap,0.0375624574143835,0,0.533239157344561,0.304182773491156,12.0975637713499,1.52191087731516,14.4944590369152,3A,BR
Brazil,Brazil,1978,EFConsPerCap,0.0375624574143835,0.639287632829016,0.47038046116598,0.0353103849892098,0.621838899177134,1.13361607646562,2.93799591204135,3A,BR
Brazil,Brazil,1979,BiocapPerCap,0.0387728817793739,0,0.540433151351684,0.29760602874024,11.7615082128907,1.50432868949081,14.1426489642528,3A,BR
Brazil,Brazil,1979,EFConsPerCap,0.0387728817793739,0.664699636116641,0.495538984443862,0.0354565866351037,0.657090218299178,1.13786758186883,3.02942588914299,3A,BR
Brazil,Brazil,1980,BiocapPerCap,0.0414069411808918,0,0.601211369140434,0.290725938795993,12.1174617156921,1.48496281240571,14.5357687772151,3A,BR
Brazil,Brazil,1980,EFConsPerCap,0.0414069411808918,0.615197505286481,0.518500898344724,0.0313027516190274,0.677680483152295,1.17332401962138,3.0574125992048,3A,BR
Brazil,Brazil,1981,BiocapPerCap,0.0412348727480386,0,0.594518844906389,0.28457104018526,11.8314966421793,1.4613365685587,14.2131579685777,3A,BR
Brazil,Brazil,1981,EFConsPerCap,0.0412348727480386,0.507979851412716,0.489536995479866,0.0340277884180109,0.657828895122078,1.15436840999671,2.88497681317742,3A,BR
Brazil,Brazil,1982,BiocapPerCap,0.0413698372238042,0,0.592237020937621,0.276522464527772,11.5738272188568,1.42759597393059,13.9115525154766,3A,BR
Brazil,Brazil,1982,EFConsPerCap,0.0413698372238042,0.486646905865374,0.492354943652093,0.0352437432787707,0.663354540018253,1.12528805007698,2.84425802011527,3A,BR
Brazil,Brazil,1983,BiocapPerCap,0.0410152603705454,0,0.583076202462605,0.269635272678058,11.3030917023298,1.399441234787,13.596259672628,3A,BR
Brazil,Brazil,1983,EFConsPerCap,0.0410152603705454,0.416424168646528,0.450076535476388,0.0336397154049587,0.65255538637685,1.10714708173405,2.70085814800932,3A,BR
Brazil,Brazil,1984,BiocapPerCap,0.0442940701295731,0,0.625548668697934,0.262046296984239,11.0338374703814,1.36724677159878,13.332973277792,3A,BR
Brazil,Brazil,1984,EFConsPerCap,0.0442940701295731,0.398381513955014,0.505862666822173,0.0365017942645952,0.645720319379631,1.09522469714829,2.72598506169928,3A,BR
Brazil,Brazil,1985,BiocapPerCap,0.048865853951599,0,0.685935063642423,0.255153897151179,10.7819891535656,1.33828922678407,13.1102331950948,3A,BR
Brazil,Brazil,1985,EFConsPerCap,0.048865853951599,0.407488471873805,0.549336587147044,0.037155448941719,0.647011879322127,1.05838657710309,2.74824481833939,3A,BR
Brazil,Brazil,1986,BiocapPerCap,0.0461333704537178,0,0.621545866249803,0.248250044956013,10.7442243463214,1.30099706918783,12.9611506971688,3A,BR
Brazil,Brazil,1986,EFConsPerCap,0.0461333704537178,0.504808946805741,0.57754952681788,0.0349548398172275,0.644423289535884,1.15160096835567,2.95947094178612,3A,BR
Brazil,Brazil,1987,BiocapPerCap,0.0536233082892668,0,0.693641882289317,0.243058174651497,10.5477788518464,1.27272953059284,12.8108317476693,3A,BR
Brazil,Brazil,1987,EFConsPerCap,0.0536233082892668,0.480718354097003,0.573971445547028,0.031825885353422,0.646308650979627,1.10672782779744,2.89317547206379,3A,BR
Brazil,Brazil,1988,BiocapPerCap,0.0555663770918493,0,0.690288638107026,0.237941864140712,10.3650877448721,1.24490254466353,12.5937871688752,3A,BR
Brazil,Brazil,1988,EFConsPerCap,0.0555663770918493,0.456895413742943,0.553084513277226,0.0264362674747587,0.630103108753362,1.0743522121396,2.79643789247974,3A,BR
Brazil,Brazil,1989,BiocapPerCap,0.0595026141846103,0,0.709998180639529,0.233288756836499,10.1832398291385,1.21954157089734,12.4055709516965,3A,BR
Brazil,Brazil,1989,EFConsPerCap,0.0595026141846103,0.461660325622439,0.565364218732718,0.0293873835784779,0.661228953425991,1.14069597336122,2.91783946890545,3A,BR
Brazil,Brazil,1990,BiocapPerCap,0.0533183076572803,0,0.61111496691373,0.2295404584521,9.97327852451052,1.19894717378909,12.0661994313227,3A,BR
Brazil,Brazil,1990,EFConsPerCap,0.0533183076572803,0.4727447208678,0.487214802071357,0.0288757611198818,0.628022221507632,1.19061759564078,2.86079340886474,3A,BR
Brazil,Brazil,1991,BiocapPerCap,0.0537213579992688,0,0.591479395408469,0.225228730401733,9.76885275002248,1.17544494849107,11.814727182323,3A,BR
Brazil,Brazil,1991,EFConsPerCap,0.0537213579992688,0.491457614951288,0.519648745396475,0.0267132293204234,0.624548488016059,1.15079555467129,2.86688499035481,3A,BR
Brazil,Brazil,1992,BiocapPerCap,0.0582802861836674,0,0.616399935111469,0.223448799219024,9.70054671406221,1.16518243601226,11.7638581705886,3A,BR
Brazil,Brazil,1992,EFConsPerCap,0.0582802861836674,0.4894531748088,0.52500028550641,0.0244345091756026,0.625475184259207,1.11981386509739,2.84245730503108,3A,BR
Brazil,Brazil,1993,BiocapPerCap,0.0613143253072891,0,0.622851083438974,0.219804541779358,9.49717805937778,1.14522194716687,11.5463699570703,3A,BR
Brazil,Brazil,1993,EFConsPerCap,0.0613143253072891,0.519505408547971,0.531665635221091,0.0261181628022453,0.617105638956289,1.0920010189227,2.84771018975759,3A,BR
Brazil,Brazil,1994,BiocapPerCap,0.0664630982206386,0,0.648240752118963,0.215832409408203,9.3187928840345,1.12358634331096,11.3729154870933,3A,BR
Brazil,Brazil,1994,EFConsPerCap,0.0664630982206386,0.544202440545268,0.573277288159652,0.0259881714694946,0.616726391160847,1.09688517949689,2.92354256905279,3A,BR
Brazil,Brazil,1995,BiocapPerCap,0.0693895592659332,0,0.649551584467978,0.211715929735676,9.13979486629734,1.10123452252523,11.1716864622922,3A,BR
Brazil,Brazil,1995,EFConsPerCap,0.0693895592659332,0.639718024611898,0.584356451576101,0.0326694474573014,0.623992816478523,1.09554467841135,3.0456709778011,3A,BR
Brazil,Brazil,1996,BiocapPerCap,0.0623448789351391,0,0.585270609776276,0.20813867775597,8.9507435205467,1.07745323193559,10.8839509189497,3A,BR
Brazil,Brazil,1996,EFConsPerCap,0.0623448789351391,0.705653205285782,0.528625401384042,0.0381849051736844,0.621484216080864,1.05882813587704,3.01512074273655,3A,BR
Brazil,Brazil,1997,BiocapPerCap,0.0663055080582026,0,0.624110437788036,0.204806285850298,8.75947521749738,1.05511126030176,10.7098087094957,3A,BR
Brazil,Brazil,1997,EFConsPerCap,0.0663055080582026,0.68510586167853,0.529515792772969,0.037190630358817,0.611230184411178,1.03542029515985,2.96476827243954,3A,BR
Brazil,Brazil,1998,BiocapPerCap,0.0659655517410683,0,0.622532061442131,0.201652740882919,8.58746338025275,1.03385190376399,10.5114656380829,3A,BR
Brazil,Brazil,1998,EFConsPerCap,0.0659655517410683,0.682129330783761,0.528645267944264,0.0375226281078475,0.586041107029738,1.00306239709524,2.90336628270191,3A,BR
Brazil,Brazil,1999,BiocapPerCap,0.0702436365950899,0,0.664720721353916,0.198709169249033,8.40243953092402,1.01382063183154,10.3499336899536,3A,BR
Brazil,Brazil,1999,EFConsPerCap,0.0702436365950899,0.652773961009348,0.541881765030697,0.0376523838295431,0.643532737064086,0.961126285562986,2.90721076909175,3A,BR
Brazil,Brazil,2000,BiocapPerCap,0.0717492269179982,0,0.681003300638394,0.196087298570481,8.23573881437687,0.995569045146625,10.1801476856504,3A,BR
Brazil,Brazil,2000,EFConsPerCap,0.0717492269179982,0.669778003743379,0.575458000634356,0.0403372389340665,0.649512897887681,0.94467182770268,2.95150719582016,3A,BR
Brazil,Brazil,2001,BiocapPerCap,0.0766785337020331,0,0.730170225513112,0.193676541377805,8.06923046558995,0.97851442885084,10.0482701950337,3A,BR
Brazil,Brazil,2001,EFConsPerCap,0.0766785337020331,0.660033831782829,0.532560883945931,0.0410596424219569,0.577373330136861,0.895203982023987,2.7829102040136,3A,BR
Brazil,Brazil,2002,BiocapPerCap,0.0797519440961785,0,0.7621093433247,0.190996029336771,7.95758550211077,0.960223495356873,9.95066631422529,3A,BR
Brazil,Brazil,2002,EFConsPerCap,0.0797519440961785,0.638082785977706,0.556360255754914,0.0373151000616807,0.591122801326075,0.874574631006277,2.77720751822283,3A,BR
Brazil,Brazil,2003,BiocapPerCap,0.0899611940090464,0,0.862932591096446,0.187622855486977,7.79875299689681,0.938600731645328,9.87787036913461,3A,BR
Brazil,Brazil,2003,EFConsPerCap,0.0899611940090464,0.622027516077872,0.621469995813682,0.0348259352734267,0.648933435561665,0.830102145888384,2.84732022262408,3A,BR
Brazil,Brazil,2004,BiocapPerCap,0.0904360757819417,0,0.871038876107817,0.18514135552634,7.62037742888804,0.921584196050233,9.68857793235437,3A,BR
Brazil,Brazil,2004,EFConsPerCap,0.0904360757819417,0.631341476932206,0.572325787555752,0.0346434561902026,0.576042655340642,0.778952219203279,2.68374167100402,3A,BR
Brazil,Brazil,2005,BiocapPerCap,0.0845561915002137,0,0.817984871544219,0.182262831800122,7.47835135865884,0.902724632076196,9.46587988557959,3A,BR
Brazil,Brazil,2005,EFConsPerCap,0.0845561915002137,0.623167119378864,0.524973391543031,0.0355865568484722,0.551299436049238,0.743603910770193,2.56318660609001,3A,BR
Brazil,Brazil,2006,BiocapPerCap,0.0868498959733621,0,0.844207780218026,0.179897219824276,7.38052231911188,0.886537403393091,9.37801461852064,3A,BR
Brazil,Brazil,2006,EFConsPerCap,0.0868498959733621,0.635550512665179,0.545895687940508,0.0369009242036924,0.540988726997246,0.705428415523084,2.55161416330307,3A,BR
Brazil,Brazil,2007,BiocapPerCap,0.0917276871690176,0,0.885845239033585,0.177718537040852,7.27152885926482,0.877784335597435,9.30460465810571,3A,BR
